claim_id	source	line_range	claim_type	claim_text	normalized_requirement	superseded_by	implementation	production_caller	tests	failure_path	rules	status	confidence	notes
E004264	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	174	bug	3. **【收敛-B7】BOM 知识库 = Market 上下文的静态数据资产，经 ACL 暴露**：`chain_analysis.rs` 的 LLM BOM 法负责**离线周期生产/更新**知识库（SQLite 表 + const fallback）；Opportunity **MUST** 通过 `trait BomResolver` 防腐层消费，**禁直读表**，避免上下文耦合。表缺失/损坏 → 回退 `chain_rules.toml`，不自造。	**【收敛-B7】BOM 知识库 = Market 上下文的静态数据资产，经 ACL 暴露**：`chain_analysis.rs` 的 LLM BOM 法负责**离线周期生产/更新**知识库（SQLite 表 + const fallback）；Opportunity **MUST** 通过 `trait BomResolver` 防腐层消费，**禁直读表**，避免上下文耦合。表缺失/损坏 → 回退 `chain_rules.toml`，不自造。		src/app/modes.rs:121;src/cli.rs:80;src/agent/tool.rs:5;src/agent/validation.rs:11;src/bin/winrate_simulator.rs:25;candidate:src/opportunity/chain_mapper.rs,src/opportunity/bom_kb.rs,src/data_provider/fallback.rs	src/main.rs:84;src/bin/monitor/push_templates.rs:1806;src/bin/monitor/push_templates.rs:1808	src/database/concepts.rs:4;src/pipeline/chain_analysis/mod.rs:15;src/agent/validation.rs:11;src/bin/monitor/push_templates.rs:1806	src/trading/mod.rs:263;src/bin/winrate_simulator.rs:73;src/opportunity/chain_mapper.rs:118	2.2	partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E004265	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	175	feature	4. **【收敛-B5】⑤相似事件回测本期不做，但 winrate 权重不降**：预留 `winrate_score`（权重 0.15，本期占位 50 + data_sufficiency=false）+ 稳定 `event_id` 检索键；推送强制带「无历史样本回测」警示（NS3）。建议并行**离线生产近 3 年同类事件样本**，不占本期编码周期。	**【收敛-B5】⑤相似事件回测本期不做，但 winrate 权重不降**：预留 `winrate_score`（权重 0.15，本期占位 50 + data_sufficiency=false）+ 稳定 `event_id` 检索键；推送强制带「无历史样本回测」警示（NS3）。建议并行**离线生产近 3 年同类事件样本**，不占本期编码周期。	4. **【收敛-B5】⑤相似事件回测本期不做，但 winrate 权重不降**：预留 `winrate_score`（权重 0.15，本期占位 50 + data_sufficiency=false）+ 稳定 `event_id` 检索键；推送强制带「无历史样本回测」警示（NS3）。建议并行**离线生产近 3 年同类事件样本**，不占本期编码周期。	src/opportunity/mod.rs:594;src/opportunity/mod.rs:642;src/bin/monitor/l6_sink.rs:66;src/bin/monitor/l6_sink.rs:68;src/opportunity/score.rs:10;candidate:src/bin/monitor/notify.rs,src/bin/monitor/push_templates.rs,src/push_l4/dispatcher.rs	src/bin/monitor/l6_sink.rs:66;src/bin/monitor/l6_sink.rs:68	src/opportunity/mod.rs:594;src/opportunity/mod.rs:642;src/bin/monitor/l6_sink.rs:66;src/bin/monitor/l6_sink.rs:68	src/opportunity/score.rs:192		superseded	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E004266	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	179	acceptance	## 7. 与旧模块的关系（职责边界 · AGENTS.md 步骤 5 旧模块接入检查表预填）	7. 与旧模块的关系（职责边界 · AGENTS.md 步骤 5 旧模块接入检查表预填）			src/bin/monitor/freshness.rs:8;src/bin/monitor/freshness.rs:28	src/agent/validation.rs:51;src/agent/validation.rs:64	config/strategy.toml:15;src/bin/monitor/freshness.rs:28		unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E004267	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	181	feature	| 旧模块 | 现职责 | v9 是否升级接入 | 说明 |	| 旧模块 | 现职责 | v9 是否升级接入 | 说明 |							unverifiable	low	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E004268	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	183	completion_claim	| `opportunity/chain_mapper.rs` | news→链 关键词/AI 映射 | ✅ 升级 | 改为 `map_event_to_chains(&MarketEvent)`；保留规则表，AI 兜底逻辑迁入 ② |	| `opportunity/chain_mapper.rs` | news→链 关键词/AI 映射 | ✅ 升级 | 改为 `map_event_to_chains(&MarketEvent)`；保留规则表，AI 兜底逻辑迁入 ② |		src/bin/monitor/dryrun_report.rs:120;src/bin/monitor/dryrun_report.rs:178;src/bin/monitor/dryrun_report.rs:367;src/bin/monitor/main.rs:7382;src/bin/monitor/main.rs:7185;candidate:src/monitor/news_monitor.rs,src/news/aggregator/mod.rs,src/opportunity/chain_mapper.rs	src/bin/monitor/dryrun_report.rs:120;src/bin/monitor/dryrun_report.rs:178;src/bin/monitor/dryrun_report.rs:367;src/bin/monitor/main.rs:7382	src/bin/monitor/dryrun_report.rs:120;src/bin/monitor/dryrun_report.rs:178;src/bin/monitor/dryrun_report.rs:367;src/bin/monitor/main.rs:7382	src/monitor/attribution.rs:75;src/monitor/attribution.rs:97		partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E004269	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	184	completion_claim	| `opportunity/impact.rs` | 持仓影响三态评估 | ✅ 接入 | 输入改为 `MarketEvent`，复用 concept_preferred_chain 静态主业优先 |	| `opportunity/impact.rs` | 持仓影响三态评估 | ✅ 接入 | 输入改为 `MarketEvent`，复用 concept_preferred_chain 静态主业优先 |		src/bin/monitor/dryrun_report.rs:120;src/bin/monitor/dryrun_report.rs:178;src/monitor/news_ai.rs:26;src/monitor/news_ai.rs:123;src/bin/monitor/main.rs:7185;candidate:src/opportunity/chain_mapper.rs,src/opportunity/bom_kb.rs	src/bin/monitor/dryrun_report.rs:120;src/bin/monitor/dryrun_report.rs:178;src/bin/monitor/main.rs:7185;src/bin/monitor/news_aggregator_init.rs:9	src/bin/monitor/dryrun_report.rs:120;src/bin/monitor/dryrun_report.rs:178;src/monitor/news_ai.rs:26;src/monitor/news_ai.rs:123			unverifiable	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:absence is not contradiction
E004270	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	185	completion_claim	| `opportunity/discover.rs` | 候选排序 | ✅ 接入 | 排序键改用 `OpportunityScore.final` |	| `opportunity/discover.rs` | 候选排序 | ✅ 接入 | 排序键改用 `OpportunityScore.final` |		src/bin/monitor/dryrun_report.rs:120;src/bin/monitor/dryrun_report.rs:178;src/database/mod.rs:1068;src/opportunity/discover.rs:7;src/opportunity/score.rs:41;candidate:src/opportunity/candidate_panel.rs,src/bin/monitor/main.rs	src/bin/monitor/dryrun_report.rs:120;src/bin/monitor/dryrun_report.rs:178	src/bin/monitor/dryrun_report.rs:120;src/bin/monitor/dryrun_report.rs:178;src/database/mod.rs:1068;src/opportunity/discover.rs:7		2.10	unverifiable	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:absence is not contradiction
E004271	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	186	feature	| `opportunity/mod.rs::score_hit_confidence` | ad-hoc 置信度 | ⚠️ 替换 | 由 ⑦ 统一评分取代；保留旧函数加开关，回退用 |	| `opportunity/mod.rs::score_hit_confidence` | ad-hoc 置信度 | ⚠️ 替换 | 由 ⑦ 统一评分取代；保留旧函数加开关，回退用 |		src/bin/monitor/dryrun_report.rs:120;src/bin/monitor/dryrun_report.rs:178;src/config.rs:124;src/config.rs:125	src/bin/monitor/dryrun_report.rs:120;src/bin/monitor/dryrun_report.rs:178	src/bin/monitor/dryrun_report.rs:120;src/bin/monitor/dryrun_report.rs:178;src/opportunity/mod.rs:457;src/opportunity/mod.rs:523			partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E004272	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	187	completion_claim	| `pipeline/chain_analysis.rs` | 涨停池→LLM BOM 法报告 | ✅ 复用 | 【收敛-B7】复用其 LLM BOM 能力**离线生产 BOM 知识库**（属 Market 上下文），经 `trait BomResolver` 发布给 Opportunity，不重复造轮 |	| `pipeline/chain_analysis.rs` | 涨停池→LLM BOM 法报告 | ✅ 复用 | 【收敛-B7】复用其 LLM BOM 能力**离线生产 BOM 知识库**（属 Market 上下文），经 `trait BomResolver` 发布给 Opportunity，不重复造轮 |		src/agent/tools_chip.rs:44;src/analyzer/analyze.rs:11;src/app/modes.rs:121;src/cli.rs:80;src/agent/tool.rs:5;candidate:src/opportunity/chain_mapper.rs,src/opportunity/bom_kb.rs	src/bin/monitor/main.rs:6972;src/main.rs:84;src/bin/monitor/push_templates.rs:1806;src/bin/monitor/push_templates.rs:1808	src/analyzer/mod.rs:26;src/analyzer/mod.rs:37;src/database/concepts.rs:4;src/pipeline/chain_analysis/mod.rs:15	src/trading/mod.rs:263		partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E004273	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	188	completion_claim	| `search_service/providers/*` | 8 个采集 provider | ✅ 扩展 | 新增官方/行业/社交 provider，复用 `SearchProvider` trait |	| `search_service/providers/*` | 8 个采集 provider | ✅ 扩展 | 新增官方/行业/社交 provider，复用 `SearchProvider` trait |		src/agent/tools_news.rs:2;src/app/bootstrap.rs:414;src/bin/monitor/news_aggregator_init.rs:61;src/bin/monitor/news_aggregator_init.rs:64;src/lib.rs:59;candidate:src/data_provider/fallback.rs,src/data_provider/service.rs	src/bin/monitor/dryrun_report.rs:416;src/bin/monitor/main.rs:2471;src/bin/monitor/news_aggregator_init.rs:61;src/bin/monitor/news_aggregator_init.rs:64	src/bin/monitor/dryrun_report.rs:416;src/bin/monitor/main.rs:2471;src/bin/monitor/news_aggregator_init.rs:61;src/bin/monitor/news_aggregator_init.rs:64	src/errors.rs:55		partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E004274	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	189	acceptance	| `monitor/news_ai.rs::discover_opportunities` | AI 打分版机会发现（重复） | ✅ 【收敛-B1】**废弃** | 承接 v8 决策：机会发现**统一由 opportunity 承载**，删除 `discover_opportunities` 及其测试；补 CHANGELOG；检查下游调用点迁移（见 §9 任务 0） |	| `monitor/news_ai.rs::discover_opportunities` | AI 打分版机会发现（重复） | ✅ 【收敛-B1】**废弃** | 承接 v8 决策：机会发现**统一由 opportunity 承载**，删除 `discover_opportunities` 及其测试；补 CHANGELOG；检查下游调用点迁移（见 §9 任务 0） |	| `monitor/news_ai.rs::discover_opportunities` | AI 打分版机会发现（重复） | ✅ 【收敛-B1】**废弃** | 承接 v8 决策：机会发现**统一由 opportunity 承载**，删除 `discover_opportunities` 及其测试；补 CHANGELOG；检查下游调用点迁移（见 §9 任务 0） |	src/agent/multi_agent/cost_board.rs:14;src/auth/mod.rs:3;src/bin/monitor/main.rs:7110;src/bin/monitor/main.rs:7692;src/monitor/news_ai.rs:247;candidate:src/monitor/news_monitor.rs,src/news/aggregator/mod.rs	src/bin/monitor/dryrun_report.rs:81;src/bin/monitor/e2e_test.rs:5;src/bin/monitor/main.rs:7110;src/bin/monitor/main.rs:7692	src/agent/multi_agent/cost_board.rs:14;src/auth/operator.rs:3;src/bin/monitor/main.rs:7110;src/bin/monitor/main.rs:7692	src/auth/mod.rs:4;src/auth/operator.rs:4;src/monitor/attribution.rs:97;src/monitor/attribution.rs:124		superseded	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E004275	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	190	completion_claim	| `signal/`（SignalSet） | 统一信号数据结构 | ✅ 接入 | 【收敛-B2】`MarketEvent` 定义于此（跨上下文事件语言）；`OpportunityScore` 为机会层评分，与标的层 Signal 职责分离 |	| `signal/`（SignalSet） | 统一信号数据结构 | ✅ 接入 | 【收敛-B2】`MarketEvent` 定义于此（跨上下文事件语言）；`OpportunityScore` 为机会层评分，与标的层 Signal 职责分离 |		src/bin/monitor/main.rs:2483;src/bin/monitor/main.rs:4905;src/bin/monitor/main.rs:7185;src/bin/monitor/news_aggregator_init.rs:9;src/opportunity/score.rs:41	src/bin/monitor/main.rs:2483;src/bin/monitor/main.rs:4905;src/bin/monitor/main.rs:7185;src/bin/monitor/news_aggregator_init.rs:9	src/bin/monitor/main.rs:2483;src/bin/monitor/main.rs:4905;src/bin/monitor/main.rs:7185;src/bin/monitor/news_aggregator_init.rs:9			unverifiable	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:absence is not contradiction
E004276	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	192	todo_deferred	| `concept_cooccurrence` 表 | 动态概念拓扑 | 🟡 可选 | 作为 ③ L2 的补充数据源（v8 P1 遗留） |	| `concept_cooccurrence` 表 | 动态概念拓扑 | 🟡 可选 | 作为 ③ L2 的补充数据源（v8 P1 遗留） |		src/database/mod.rs:648;candidate:src/data_provider/fallback.rs,src/data_provider/service.rs		src/database/mod.rs:648		2.1	partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E004277	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	194	feature	> **不接入的旧模块及理由**：`portfolio/`、`risk/`、`breakout/`、`decision/` 与本流水线为下游消费方，职责不重叠，本期不改。	> **不接入的旧模块及理由**：`portfolio/`、`risk/`、`breakout/`、`decision/` 与本流水线为下游消费方，职责不重叠，本期不改。		src/bin/monitor/main.rs:333;src/bin/monitor/main.rs:336;src/bin/monitor/main.rs:3141;src/bin/monitor/main.rs:4721;src/bin/monitor/main.rs:3007	src/bin/monitor/main.rs:333;src/bin/monitor/main.rs:336;src/bin/monitor/main.rs:3141;src/bin/monitor/main.rs:4721	src/bin/monitor/main.rs:333;src/bin/monitor/main.rs:336;src/bin/monitor/main.rs:3141;src/bin/monitor/main.rs:4721	src/bin/monitor/main.rs:10654;src/bin/monitor/v14_adapter.rs:127		partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E004278	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	198	acceptance	## 8. 回滚方案（AGENTS.md 步骤 1 DoD）	8. 回滚方案（AGENTS.md 步骤 1 DoD）			src/bin/monitor/freshness.rs:8;src/bin/monitor/freshness.rs:28	src/agent/validation.rs:51;src/agent/validation.rs:64	config/strategy.toml:15;src/bin/monitor/freshness.rs:28		unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E004279	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	203	feature	| ① 新增 provider | 每个 provider 独立注册；移除即回退原 8 源 | trait 隔离 |	| ① 新增 provider | 每个 provider 独立注册；移除即回退原 8 源 | trait 隔离 |		candidate:src/data_provider/fallback.rs,src/data_provider/service.rs					unverifiable	low	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E004280	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	205	bug	| ③ BOM 知识库 | 纯静态数据 + const fallback；表/toml 缺失→退回 chain_rules.toml | 只读，无写库 |	| ③ BOM 知识库 | 纯静态数据 + const fallback；表/toml 缺失→退回 chain_rules.toml | 只读，无写库 |		src/bin/winrate_simulator.rs:25;src/bin/winrate_simulator.rs:73;candidate:src/opportunity/chain_mapper.rs,src/opportunity/bom_kb.rs,src/data_provider/fallback.rs		src/monitor/attribution.rs:290;src/opportunity/chain_mapper.rs:62	src/bin/winrate_simulator.rs:73;src/opportunity/chain_mapper.rs:118	2.2	partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E004281	docs/v9.x/v9.0-2026-06-27-brainstorming-opportunity-pipeline.md	209	feature	> 全部改动局限在 `opportunity/` + `search_service/providers/` + 新增 `config/opportunity.toml`，**无下单路径改动**，写库仅限既有 `prediction_tracker` 影子盘与（可选）BOM 知识库离线生成。	> 全部改动局限在 `opportunity/` + `search_service/providers/` + 新增 `config/opportunity.toml`，**无下单路径改动**，写库仅限既有 `prediction_tracker` 影子盘与（可选）BOM 知识库离线生成。		src/bin/monitor/dryrun_report.rs:120;src/bin/monitor/dryrun_report.rs:178;src/agent/tools_news.rs:2;src/app/bootstrap.rs:414;src/bin/monitor/news_aggregator_init.rs:61;candidate:src/trading/mod.rs,src/trading/risk_adapter.rs,src/risk/limits.rs	src/bin/monitor/dryrun_report.rs:120;src/bin/monitor/dryrun_report.rs:178;src/bin/monitor/dryrun_report.rs:416;src/bin/monitor/main.rs:2471	src/bin/monitor/dryrun_report.rs:120;src/bin/monitor/dryrun_report.rs:178;src/bin/monitor/dryrun_report.rs:416;src/bin/monitor/main.rs:2471	src/errors.rs:55;src/config.rs:640;src/config.rs:657	2.6,2.9	partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
